HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458820.54095,2019-12-03.0425487,bt,2.36,16.706,>16.706,99.990,0.325,0.151,g
2458821.60580,2019-12-04.1074851,bt,1.50,16.840,>16.840,99.990,0.387,0.133,g
2458821.60702,2019-12-04.1087035,bt,1.48,16.901,>16.901,99.990,0.595,0.126,g
2458821.60824,2019-12-04.1099221,bt,1.49,16.919,>16.919,99.990,0.431,0.124,g
2458823.60133,2019-12-06.1031820,bt,1.51,99.990,99.990,99.990,99.990,99.990,g
2458823.60256,2019-12-06.1044006,bt,1.49,14.288,>14.288,99.990,-1.727,1.399,g
2458823.60379,2019-12-06.1056284,bt,1.62,99.990,99.990,99.990,99.990,99.990,g
2458824.60127,2019-12-07.1031856,bt,1.51,16.616,>16.616,99.990,0.639,0.164,g
2458824.60248,2019-12-07.1044028,bt,1.48,16.599,>16.599,99.990,0.788,0.167,g
2458824.60371,2019-12-07.1056290,bt,1.51,16.687,>16.687,99.990,0.296,0.153,g
2458824.63490,2019-12-07.1368278,bt,1.45,16.474,>16.474,99.990,0.432,0.187,g
2458825.57167,2019-12-08.0736762,bt,1.49,16.594,>16.594,99.990,0.303,0.167,g
2458825.57290,2019-12-08.0749025,bt,1.48,16.472,>16.472,99.990,0.236,0.187,g
2458825.57415,2019-12-08.0761480,bt,1.50,16.477,>16.477,99.990,0.146,0.186,g
2458830.55374,2019-12-13.0561346,bt,1.59,16.477,>16.477,99.990,0.379,0.186,g
2458830.55496,2019-12-13.0573471,bt,1.65,16.325,>16.325,99.990,0.553,0.214,g
2458830.55617,2019-12-13.0585631,bt,1.68,16.311,>16.311,99.990,0.806,0.217,g
2458833.58854,2019-12-16.0911614,bt,1.48,17.347,16.924,0.148,0.617,0.084,g
2458833.58976,2019-12-16.0923740,bt,1.48,17.222,16.940,0.169,0.608,0.094,g
2458833.59098,2019-12-16.0935923,bt,1.44,17.325,>17.325,99.990,0.381,0.085,g
2458835.54709,2019-12-18.0498524,bt,1.52,17.349,>17.349,99.990,0.377,0.083,g
2458835.54830,2019-12-18.0510674,bt,1.53,17.186,>17.186,99.990,0.436,0.097,g
2458835.54953,2019-12-18.0522887,bt,1.56,17.260,17.133,0.195,0.509,0.091,g
2458835.59066,2019-12-18.0934288,bt,1.50,17.161,17.017,0.192,0.566,0.099,g
2458835.59188,2019-12-18.0946379,bt,1.55,17.199,17.012,0.185,0.569,0.096,g
2458835.59309,2019-12-18.0958586,bt,1.53,17.320,>17.320,99.990,0.421,0.086,g
2458836.54365,2019-12-19.0464832,bt,2.00,17.261,>17.261,99.990,0.248,0.091,g
2458836.54486,2019-12-19.0477020,bt,1.55,17.148,16.895,0.174,0.634,0.100,g
2458836.54609,2019-12-19.0489288,bt,1.58,17.290,17.166,0.196,0.494,0.088,g
2458838.54047,2019-12-21.0434468,bt,1.58,16.947,16.904,0.211,0.628,0.121,g
2458838.54169,2019-12-21.0446596,bt,1.65,16.757,>16.757,99.990,0.448,0.144,g
2458838.54292,2019-12-21.0458864,bt,1.63,17.039,>17.039,99.990,0.488,0.111,g
2458838.57798,2019-12-21.0809515,bt,1.62,17.312,17.047,0.172,0.551,0.086,g
2458838.57918,2019-12-21.0821628,bt,1.57,17.322,>17.322,99.990,0.368,0.086,g
2458838.58041,2019-12-21.0833934,bt,1.54,17.188,>17.188,99.990,0.483,0.097,g
2458840.53361,2019-12-23.0367119,bt,1.89,14.566,>14.566,99.990,1.468,1.083,g
2458840.53483,2019-12-23.0379322,bt,1.74,15.163,>15.163,99.990,-0.746,0.625,g
2458840.53605,2019-12-23.0391578,bt,1.83,15.116,>15.116,99.990,-0.370,0.653,g
2458928.13901,2020-03-19.6429407,bD,1.53,17.171,>17.171,99.990,0.268,0.098,g
2458928.14029,2020-03-19.6442282,bD,1.49,17.055,>17.055,99.990,0.492,0.109,g
2458928.14158,2020-03-19.6455152,bD,1.46,16.960,>16.960,99.990,0.459,0.119,g
2458939.10836,2020-03-30.6116553,bD,1.46,16.508,>16.508,99.990,0.631,0.181,g
2458939.10964,2020-03-30.6129432,bD,1.50,15.873,>15.873,99.990,0.005,0.325,g
2458939.11093,2020-03-30.6142334,bD,1.48,16.919,>16.919,99.990,0.257,0.124,g
2458942.10213,2020-04-02.6052359,bD,1.48,17.363,16.754,0.125,0.722,0.082,g
2458946.13562,2020-04-06.6384537,bD,1.52,16.754,>16.754,99.990,0.288,0.144,g
2458946.13692,2020-04-06.6397487,bD,1.54,15.774,>15.774,99.990,0.281,0.356,g
2458946.13821,2020-04-06.6410400,bD,1.51,14.158,>14.158,99.990,1.597,1.577,g
2458956.08516,2020-04-16.5872606,bD,1.68,17.250,>17.250,99.990,0.452,0.091,g
2458956.08646,2020-04-16.5885564,bD,1.66,17.234,17.159,0.205,0.497,0.093,g
2458956.08776,2020-04-16.5898620,bD,2.05,17.180,>17.180,99.990,0.400,0.098,g
2458960.06271,2020-04-20.5644929,bD,1.47,17.590,17.238,0.158,0.462,0.067,g
2458960.06399,2020-04-20.5657824,bD,1.54,17.526,17.036,0.140,0.557,0.071,g
2458960.06529,2020-04-20.5670695,bD,1.49,17.726,17.177,0.132,0.489,0.059,g
2458965.06194,2020-04-25.5633231,bD,1.48,17.031,>17.031,99.990,0.436,0.112,g
2458965.06324,2020-04-25.5646212,bD,1.58,17.318,>17.318,99.990,0.368,0.086,g
2458965.06454,2020-04-25.5659164,bD,1.47,17.047,17.026,0.215,0.562,0.110,g
2458967.04386,2020-04-27.5450782,bD,1.44,17.632,>17.632,99.990,0.316,0.064,g
2458967.04515,2020-04-27.5463684,bD,1.47,17.541,17.132,0.150,0.510,0.070,g
2458967.04644,2020-04-27.5476562,bD,1.50,17.624,17.172,0.145,0.491,0.065,g
2458968.89360,2020-04-29.3946641,bt,1.50,17.168,16.926,0.175,0.616,0.099,g
2458968.89482,2020-04-29.3958858,bt,1.54,17.235,17.057,0.186,0.546,0.093,g
2458968.89605,2020-04-29.3971068,bt,1.58,17.236,>17.236,99.990,0.338,0.093,g
2458969.03631,2020-04-29.5373692,bD,1.57,17.636,17.100,0.134,0.525,0.064,g
2458969.03761,2020-04-29.5386560,bD,1.54,17.510,17.072,0.146,0.539,0.072,g
2458969.03889,2020-04-29.5399405,bD,1.53,17.527,16.970,0.131,0.591,0.071,g
2458974.02786,2020-05-04.5284875,bD,1.45,16.559,>16.559,99.990,0.248,0.173,g
2458974.02914,2020-05-04.5297752,bD,1.48,16.734,16.691,0.211,0.765,0.147,g
2458974.03043,2020-05-04.5310634,bD,1.49,16.864,>16.864,99.990,0.421,0.130,g
2458980.57039,2020-05-11.0704751,bp,1.55,16.135,>16.135,99.990,0.930,0.255,g
2458980.57161,2020-05-11.0716861,bp,1.53,16.101,>16.101,99.990,-0.148,0.263,g
2458980.57287,2020-05-11.0729512,bp,1.54,16.205,>16.205,99.990,0.305,0.239,g
2458983.86130,2020-05-14.3610936,bt,1.51,16.725,>16.725,99.990,0.560,0.148,g
2458983.86251,2020-05-14.3623109,bt,1.56,16.831,>16.831,99.990,0.374,0.134,g
2458983.86373,2020-05-14.3635292,bt,1.51,16.751,>16.751,99.990,0.087,0.145,g
2458984.87815,2020-05-15.3778625,bt,1.51,17.064,>17.064,99.990,0.328,0.109,g
2458984.87937,2020-05-15.3790785,bt,1.50,16.807,>16.807,99.990,0.287,0.137,g
2458986.56334,2020-05-17.0629050,bp,1.66,17.140,>17.140,99.990,0.479,0.101,g
2458986.56456,2020-05-17.0641312,bp,1.50,17.071,16.932,0.193,0.612,0.108,g
2458986.56578,2020-05-17.0653458,bp,1.51,17.280,>17.280,99.990,0.398,0.089,g
2458989.00126,2020-05-19.5006224,bD,1.49,17.636,17.261,0.155,0.453,0.064,g
2458989.00254,2020-05-19.5019098,bD,1.47,17.697,17.313,0.154,0.431,0.061,g
2458989.00384,2020-05-19.5031995,bD,1.47,17.658,17.340,0.164,0.421,0.063,g
2458995.95983,2020-05-26.4586125,bD,1.54,17.606,17.110,0.139,0.520,0.066,g
2458995.96112,2020-05-26.4599032,bD,1.54,17.521,17.030,0.139,0.560,0.071,g
2458995.96241,2020-05-26.4611901,bD,1.56,17.571,16.849,0.113,0.662,0.068,g
2458998.96698,2020-05-29.4655138,bD,1.56,17.627,17.154,0.142,0.499,0.065,g
2458998.96826,2020-05-29.4668004,bD,1.51,17.616,16.983,0.122,0.585,0.065,g
2458998.96955,2020-05-29.4680896,bD,1.54,17.580,17.221,0.157,0.470,0.067,g
2458999.95534,2020-05-30.4538056,bt,1.45,16.553,>16.553,99.990,0.817,0.174,g
2458999.95656,2020-05-30.4550217,bt,1.52,16.398,>16.398,99.990,0.108,0.200,g
2458999.95777,2020-05-30.4562342,bt,1.47,16.199,>16.199,99.990,0.642,0.241,g
2459006.00470,2020-06-05.5026733,bD,1.52,16.437,>16.437,99.990,0.446,0.193,g
2459006.00599,2020-06-05.5039665,bD,1.60,16.430,>16.430,99.990,0.180,0.195,g
2459006.00729,2020-06-05.5052622,bD,1.53,16.455,>16.455,99.990,0.396,0.190,g
2459007.09715,2020-06-06.5950437,bD,1.48,16.730,>16.730,99.990,0.727,0.148,g
2459007.09844,2020-06-06.5963248,bD,1.49,16.577,>16.577,99.990,0.611,0.170,g
2459007.09973,2020-06-06.5976159,bD,1.45,16.643,>16.643,99.990,0.595,0.160,g
2459008.52893,2020-06-08.0267035,bp,1.52,16.066,>16.066,99.990,0.688,0.272,g
2459008.53016,2020-06-08.0279428,bp,1.57,15.957,>15.957,99.990,0.976,0.301,g
2459008.53161,2020-06-08.0293886,bp,1.58,16.002,>16.002,99.990,0.423,0.289,g
2459009.93019,2020-06-09.4278626,bD,2.10,16.429,>16.429,99.990,0.112,0.195,g
2459009.93148,2020-06-09.4291480,bD,2.00,16.588,>16.588,99.990,0.607,0.168,g
2459009.93276,2020-06-09.4304335,bD,2.04,16.652,>16.652,99.990,0.545,0.159,g
2459011.85437,2020-06-11.3518974,bt,1.48,16.108,>16.108,99.990,0.321,0.262,g
2459011.85560,2020-06-11.353125,bt,1.49,16.546,>16.546,99.990,0.214,0.175,g
2459011.85682,2020-06-11.3543432,bt,1.49,16.455,>16.455,99.990,0.589,0.190,g
2459013.99721,2020-06-13.4945841,bD,1.68,17.403,16.875,0.135,0.645,0.079,g
2459013.99851,2020-06-13.4958839,bD,2.03,17.458,16.847,0.125,0.663,0.075,g
2459013.99982,2020-06-13.4971969,bD,2.00,17.369,16.962,0.151,0.596,0.082,g
2459015.53604,2020-06-15.0332998,bp,1.54,99.990,99.990,99.990,99.990,99.990,g
2459015.53727,2020-06-15.0345303,bp,1.57,99.990,99.990,99.990,99.990,99.990,g
2459015.53849,2020-06-15.0357524,bp,1.55,17.293,>17.293,99.990,0.309,0.088,g
2459017.96272,2020-06-17.4598165,bD,1.52,17.634,17.195,0.146,0.481,0.064,g
2459017.96403,2020-06-17.4611210,bD,1.52,17.616,16.982,0.122,0.585,0.065,g
2459017.96534,2020-06-17.4624372,bD,1.48,17.598,16.875,0.113,0.646,0.066,g
2459020.47903,2020-06-19.9759462,bp,1.53,17.333,17.085,0.174,0.532,0.085,g
2459020.48024,2020-06-19.9771634,bp,1.55,17.389,17.066,0.163,0.542,0.080,g
2459020.48152,2020-06-19.9784333,bp,1.57,17.320,>17.320,99.990,0.366,0.086,g
2459023.91428,2020-06-23.4109682,bD,1.71,17.634,17.310,0.163,0.433,0.064,g
2459023.91559,2020-06-23.4122800,bD,1.69,17.681,17.287,0.152,0.442,0.061,g
2459023.91690,2020-06-23.4135903,bD,1.65,17.527,17.222,0.165,0.469,0.071,g
2459025.74013,2020-06-25.2367028,bt,1.57,16.671,>16.671,99.990,0.578,0.156,g
2459025.74135,2020-06-25.2379210,bt,1.51,16.621,>16.621,99.990,0.220,0.163,g
2459025.74256,2020-06-25.2391372,bt,1.54,16.887,16.652,0.176,0.794,0.128,g
2459028.95475,2020-06-28.4511259,bD,1.46,17.771,17.356,0.149,0.415,0.057,g
2459028.95607,2020-06-28.4524469,bD,1.47,17.661,17.036,0.123,0.556,0.063,g
2459028.95738,2020-06-28.4537575,bD,1.45,17.640,16.794,0.100,0.696,0.064,g
2459030.89414,2020-06-30.3904024,bD,1.52,17.087,>17.087,99.990,0.240,0.106,g
2459030.89545,2020-06-30.3917149,bD,1.57,17.005,>17.005,99.990,0.249,0.115,g
2459030.89676,2020-06-30.393025,bD,1.60,16.957,>16.957,99.990,0.449,0.120,g
2459033.03992,2020-07-02.5360678,bD,1.43,17.245,>17.245,99.990,0.347,0.092,g
2459033.04125,2020-07-02.5373993,bD,1.43,17.202,>17.202,99.990,0.471,0.096,g
2459033.04257,2020-07-02.5387136,bD,1.48,17.376,>17.376,99.990,0.406,0.081,g
2459037.08743,2020-07-06.5833665,bD,1.56,16.761,>16.761,99.990,0.043,0.143,g
2459037.08878,2020-07-06.5847085,bD,1.56,16.764,>16.764,99.990,0.602,0.143,g
2459037.09011,2020-07-06.5860355,bD,1.52,16.755,>16.755,99.990,0.455,0.144,g
2459037.87017,2020-07-07.3660591,bD,1.50,16.534,>16.534,99.990,0.671,0.177,g
2459037.87148,2020-07-07.3673736,bD,1.56,16.479,>16.479,99.990,0.388,0.186,g
2459037.87280,2020-07-07.3686945,bD,1.53,16.546,>16.546,99.990,0.424,0.175,g
2459038.88462,2020-07-08.3804565,bt,1.64,16.200,>16.200,99.990,0.437,0.240,g
2459038.88584,2020-07-08.3816760,bt,1.55,16.267,>16.267,99.990,0.463,0.226,g
2459038.88707,2020-07-08.3829074,bt,1.53,16.179,>16.179,99.990,0.266,0.245,g
2459041.03194,2020-07-10.5276848,bD,1.48,17.190,17.166,0.215,0.494,0.097,g
2459041.03325,2020-07-10.5289913,bD,1.49,17.281,>17.281,99.990,0.255,0.089,g
2459041.03457,2020-07-10.5303105,bD,1.51,17.297,>17.297,99.990,0.243,0.088,g
2459043.03972,2020-07-12.5353739,bD,1.45,17.469,17.063,0.151,0.543,0.075,g
2459043.04103,2020-07-12.5366822,bD,1.53,17.406,16.855,0.132,0.658,0.079,g
2459043.04237,2020-07-12.5380163,bD,1.46,17.503,>17.503,99.990,0.335,0.072,g
2459047.40532,2020-07-16.9007923,bp,1.50,17.473,17.247,0.178,0.458,0.074,g
2459047.40654,2020-07-16.9020108,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2459047.40778,2020-07-16.9032564,bp,1.53,17.565,17.205,0.157,0.477,0.068,g
2459049.92668,2020-07-19.4220650,bD,1.57,17.747,17.166,0.128,0.494,0.058,g
2459049.92799,2020-07-19.4233784,bD,1.56,17.695,>17.695,99.990,0.291,0.061,g
2459049.92931,2020-07-19.4246914,bD,1.54,17.677,17.153,0.135,0.500,0.062,g
2459052.42459,2020-07-21.9198954,bp,1.52,17.462,>17.462,99.990,0.341,0.075,g
2459052.42581,2020-07-21.9211081,bp,1.47,17.539,16.876,0.119,0.645,0.070,g
2459052.42703,2020-07-21.9223271,bp,1.47,17.489,17.181,0.165,0.487,0.073,g
2459054.40998,2020-07-23.9052178,bp,1.53,17.473,>17.473,99.990,0.349,0.074,g
2459054.41120,2020-07-23.9064381,bp,1.55,17.447,17.059,0.153,0.545,0.076,g
2459054.41241,2020-07-23.9076524,bp,1.56,17.474,17.102,0.155,0.524,0.074,g
2459055.89776,2020-07-25.3929579,bt,1.47,16.285,>16.285,99.990,0.479,0.222,g
2459055.89898,2020-07-25.3941717,bt,1.52,15.959,>15.959,99.990,-0.084,0.300,g
2459055.90019,2020-07-25.3953890,bt,1.47,16.080,>16.080,99.990,0.464,0.269,g
2459058.82491,2020-07-28.3200365,bD,1.58,17.129,>17.129,99.990,0.494,0.102,g
2459058.82620,2020-07-28.3213244,bD,1.51,17.149,17.068,0.204,0.540,0.100,g
2459058.82749,2020-07-28.3226118,bD,1.46,17.269,17.231,0.212,0.465,0.090,g
2459059.85177,2020-07-29.3468734,bt,1.63,17.377,17.333,0.211,0.423,0.081,g
2459059.85299,2020-07-29.3480939,bt,1.64,17.428,17.061,0.156,0.544,0.078,g
2459059.85421,2020-07-29.3493134,bt,1.65,17.396,16.890,0.138,0.636,0.080,g
2459061.02947,2020-07-30.5245533,bD,1.48,17.713,16.955,0.109,0.600,0.060,g
2459061.03075,2020-07-30.5258296,bD,1.55,17.692,17.108,0.128,0.521,0.061,g
2459061.03203,2020-07-30.5271083,bD,1.49,17.623,16.970,0.120,0.592,0.065,g
2459062.91609,2020-08-01.4111320,bD,1.50,16.740,>16.740,99.990,0.132,0.146,g
2459062.91738,2020-08-01.4124187,bD,1.47,16.820,>16.820,99.990,0.505,0.136,g
2459062.91866,2020-08-01.4137068,bD,1.54,16.803,16.712,0.202,0.750,0.138,g
2459063.90942,2020-08-02.4044479,bt,1.56,15.860,>15.860,99.990,0.698,0.329,g
2459063.91063,2020-08-02.4056612,bt,1.53,15.941,>15.941,99.990,0.889,0.305,g
2459063.91185,2020-08-02.4068821,bt,1.52,15.971,>15.971,99.990,1.183,0.297,g
2459066.90177,2020-08-05.3967541,bt,1.56,15.678,>15.678,99.990,0.331,0.389,g
2459066.90298,2020-08-05.3979688,bt,1.51,15.735,>15.735,99.990,-0.746,0.369,g
2459066.90420,2020-08-05.3991872,bt,1.58,15.835,>15.835,99.990,0.419,0.336,g
2459067.81781,2020-08-06.3127924,bt,1.52,16.108,>16.108,99.990,0.288,0.262,g
2459067.81902,2020-08-06.3140077,bt,1.48,15.993,>15.993,99.990,0.734,0.291,g
2459067.82024,2020-08-06.3152225,bt,1.44,16.209,>16.209,99.990,0.190,0.239,g
2459070.03929,2020-08-08.5342506,bD,1.54,16.986,>16.986,99.990,0.576,0.117,g
2459070.04054,2020-08-08.5354924,bD,1.53,17.111,>17.111,99.990,0.519,0.104,g
2459070.04178,2020-08-08.5367403,bD,1.50,16.939,>16.939,99.990,0.373,0.122,g
2459070.72482,2020-08-09.2197762,bt,1.56,17.003,>17.003,99.990,0.296,0.115,g
2459070.72605,2020-08-09.221,bt,1.52,17.107,16.800,0.165,0.692,0.104,g
2459070.72726,2020-08-09.2222162,bt,1.45,17.087,>17.087,99.990,0.362,0.106,g
2459071.92129,2020-08-10.4162297,bt,1.46,16.623,>16.623,99.990,0.448,0.163,g
2459071.92251,2020-08-10.4174506,bt,1.48,16.757,>16.757,99.990,0.347,0.144,g
2459071.92372,2020-08-10.4186666,bt,1.45,16.632,>16.632,99.990,0.472,0.162,g
2459073.88610,2020-08-12.3810534,bD,1.53,17.647,17.278,0.156,0.445,0.063,g
2459073.88736,2020-08-12.3823,bD,1.48,17.646,16.853,0.105,0.659,0.064,g
2459073.88860,2020-08-12.3835462,bD,1.46,17.692,17.308,0.154,0.433,0.061,g
2459074.85739,2020-08-13.3523300,bt,1.47,17.195,17.007,0.184,0.572,0.096,g
2459074.85861,2020-08-13.3535518,bt,1.46,17.154,16.936,0.179,0.610,0.100,g
2459074.85983,2020-08-13.3547690,bt,1.45,17.173,16.794,0.155,0.696,0.098,g
2459075.92349,2020-08-14.4184266,bt,1.58,17.025,>17.025,99.990,0.304,0.112,g
2459075.92471,2020-08-14.4196437,bt,1.59,17.082,>17.082,99.990,0.400,0.107,g
2459075.92592,2020-08-14.4208587,bt,1.57,16.929,>16.929,99.990,0.354,0.123,g
2459079.87306,2020-08-18.3680232,bD,1.54,17.743,16.889,0.100,0.637,0.058,g
2459079.87432,2020-08-18.3692747,bD,1.56,17.722,17.339,0.154,0.421,0.059,g
2459079.87556,2020-08-18.3705143,bD,1.53,17.737,16.867,0.098,0.650,0.058,g
2459082.79356,2020-08-21.2885417,bD,1.52,99.990,99.990,99.990,99.990,99.990,g
2459082.79481,2020-08-21.2897883,bD,1.47,15.739,>15.739,99.990,0.072,0.368,g
2459082.79605,2020-08-21.2910288,bD,1.48,99.990,99.990,99.990,99.990,99.990,g
2459084.76368,2020-08-23.2586974,bD,1.47,17.580,17.275,0.166,0.447,0.067,g
2459084.76493,2020-08-23.2599482,bD,1.53,17.578,17.088,0.139,0.531,0.068,g
2459084.76619,2020-08-23.2611958,bD,1.50,17.702,17.462,0.176,0.376,0.060,g
2459086.79309,2020-08-25.2881251,bD,2.04,17.210,>17.210,99.990,0.435,0.095,g
2459086.79433,2020-08-25.2893739,bD,1.99,17.621,17.097,0.135,0.526,0.065,g
2459086.79558,2020-08-25.2906214,bD,1.98,17.321,17.305,0.216,0.434,0.086,g
2459087.82364,2020-08-26.3187005,bt,1.52,17.319,>17.319,99.990,0.353,0.086,g
2459087.82487,2020-08-26.3199305,bt,1.49,17.295,17.246,0.209,0.459,0.088,g
2459087.82609,2020-08-26.3211476,bt,1.53,17.380,17.248,0.194,0.458,0.081,g
2459088.80953,2020-08-27.3046103,bt,1.45,17.308,17.044,0.172,0.552,0.087,g
2459088.81075,2020-08-27.3058241,bt,1.45,17.455,>17.455,99.990,0.334,0.076,g
2459088.81200,2020-08-27.3070782,bt,1.51,17.305,17.252,0.209,0.456,0.087,g
2459090.69807,2020-08-29.1931858,bt,1.52,16.384,>16.384,99.990,0.270,0.203,g
2459090.69928,2020-08-29.1944009,bt,1.47,16.574,>16.574,99.990,0.509,0.170,g
2459090.70050,2020-08-29.1956192,bt,1.58,16.213,>16.213,99.990,0.605,0.238,g
2459091.81852,2020-08-30.3136574,bt,1.51,15.724,>15.724,99.990,0.754,0.373,g
2459091.81974,2020-08-30.3148840,bt,1.52,15.903,>15.903,99.990,-0.658,0.316,g
2459091.82096,2020-08-30.3161001,bt,1.45,15.937,>15.937,99.990,0.143,0.307,g
2459094.93709,2020-09-02.4323146,bD,1.46,16.487,>16.487,99.990,0.497,0.185,g
2459094.93833,2020-09-02.4335511,bD,1.54,16.474,>16.474,99.990,-0.011,0.187,g
2459094.93956,2020-09-02.4347915,bD,1.53,16.401,>16.401,99.990,0.573,0.200,g
2459095.26086,2020-09-02.7560936,bp,1.56,15.774,>15.774,99.990,1.339,0.356,g
2459095.26207,2020-09-02.7573075,bp,1.54,15.648,>15.648,99.990,0.215,0.400,g
2459095.26329,2020-09-02.7585365,bp,1.71,15.846,>15.846,99.990,0.223,0.333,g
2459096.24668,2020-09-03.7419363,bp,1.58,16.622,>16.622,99.990,0.392,0.163,g
2459096.24790,2020-09-03.7431649,bp,1.58,16.331,>16.331,99.990,0.864,0.213,g
2459096.24912,2020-09-03.7443784,bp,1.50,16.254,>16.254,99.990,0.424,0.229,g
2459097.85351,2020-09-05.3488197,bD,1.51,17.073,>17.073,99.990,0.348,0.108,g
2459097.85475,2020-09-05.3500649,bD,1.44,17.108,>17.108,99.990,0.361,0.104,g
2459097.85599,2020-09-05.3513104,bD,1.42,16.941,>16.941,99.990,0.557,0.122,g
2459099.85278,2020-09-07.3481626,bD,2.05,17.240,>17.240,99.990,0.435,0.092,g
2459099.85407,2020-09-07.3494524,bD,1.98,17.205,>17.205,99.990,0.378,0.095,g
2459099.85532,2020-09-07.3506974,bD,1.98,17.194,16.936,0.173,0.611,0.096,g
2459102.92610,2020-09-10.4215943,bD,1.47,17.569,17.067,0.138,0.541,0.068,g
2459102.92734,2020-09-10.4228362,bD,1.47,17.497,17.286,0.181,0.442,0.073,g
2459102.92858,2020-09-10.4240768,bD,1.49,17.502,16.994,0.137,0.579,0.072,g
2459104.88262,2020-09-12.3781931,bD,1.44,17.728,17.182,0.132,0.487,0.059,g
2459104.88387,2020-09-12.3794407,bD,1.45,17.614,16.956,0.119,0.599,0.065,g
2459104.88511,2020-09-12.3806799,bD,1.54,17.705,17.054,0.120,0.547,0.060,g
2459107.89195,2020-09-15.3876600,bD,1.53,17.721,17.013,0.114,0.569,0.059,g
2459107.89319,2020-09-15.3889001,bD,1.56,17.679,16.968,0.114,0.593,0.062,g
2459107.89444,2020-09-15.3901417,bD,1.57,17.657,17.064,0.127,0.542,0.063,g
2459111.42562,2020-09-18.9214953,bp,1.54,17.104,>17.104,99.990,0.365,0.105,g
2459111.42684,2020-09-18.9227114,bp,1.47,16.738,>16.738,99.990,0.442,0.146,g
2459111.42806,2020-09-18.9239284,bp,1.53,16.693,>16.693,99.990,0.321,0.153,g
2459113.89012,2020-09-21.3861212,bD,1.50,17.320,>17.320,99.990,0.379,0.086,g
2459113.89136,2020-09-21.3873636,bD,1.52,17.194,17.082,0.198,0.534,0.096,g
2459113.89260,2020-09-21.3886045,bD,1.49,17.065,16.818,0.174,0.681,0.108,g
2459115.88267,2020-09-23.3787775,bD,1.49,17.676,17.259,0.149,0.453,0.062,g
2459115.88392,2020-09-23.3800266,bD,1.43,17.587,17.281,0.165,0.445,0.067,g
2459115.88516,2020-09-23.3812681,bD,1.44,17.652,17.023,0.123,0.563,0.063,g
2459120.83552,2020-09-28.3319131,bD,1.50,16.758,>16.758,99.990,0.631,0.144,g
2459120.83676,2020-09-28.3331539,bD,1.49,16.788,>16.788,99.990,0.310,0.140,g
2459120.83800,2020-09-28.3343968,bD,1.53,16.718,>16.718,99.990,0.157,0.149,g
2459122.71257,2020-09-30.2090768,bt,2.16,16.180,>16.180,99.990,0.725,0.245,g
2459122.71380,2020-09-30.2103121,bt,2.15,16.278,>16.278,99.990,0.577,0.224,g
2459122.71501,2020-09-30.2115259,bt,2.17,16.242,>16.242,99.990,0.317,0.231,g
2459126.84072,2020-10-04.3375033,bD,1.45,16.965,>16.965,99.990,0.401,0.119,g
2459126.84196,2020-10-04.3387380,bD,1.47,17.005,>17.005,99.990,0.368,0.115,g
2459126.84320,2020-10-04.3399789,bD,1.48,17.111,16.944,0.188,0.606,0.104,g
2459127.71880,2020-10-05.2156384,bt,1.47,16.353,>16.353,99.990,0.891,0.209,g
2459127.72002,2020-10-05.2168627,bt,1.48,16.478,>16.478,99.990,0.548,0.186,g
2459127.72125,2020-10-05.2180810,bt,1.46,16.471,>16.471,99.990,0.617,0.187,g
2459129.74782,2020-10-07.2447943,bD,1.56,17.720,17.240,0.141,0.461,0.059,g
2459129.74906,2020-10-07.2460376,bD,1.52,17.618,17.265,0.158,0.451,0.065,g
2459129.75030,2020-10-07.2472781,bD,1.53,17.659,17.035,0.123,0.557,0.063,g
2459130.84236,2020-10-08.3394052,bD,1.54,17.582,17.019,0.131,0.565,0.067,g
2459130.84359,2020-10-08.3406385,bD,1.53,17.628,17.075,0.132,0.537,0.065,g
2459130.84483,2020-10-08.3418815,bD,1.50,17.663,17.151,0.137,0.500,0.063,g
2459131.68194,2020-10-09.1790534,bt,1.51,17.320,17.291,0.213,0.440,0.086,g
2459131.68315,2020-10-09.1802626,bt,1.47,17.311,16.949,0.157,0.603,0.086,g
2459131.68436,2020-10-09.1814785,bt,1.49,17.439,17.359,0.204,0.413,0.077,g
2459139.71366,2020-10-17.2113674,bD,2.45,17.737,17.264,0.142,0.451,0.058,g
2459139.71488,2020-10-17.2126010,bD,2.43,17.655,17.104,0.132,0.523,0.063,g
2459139.71614,2020-10-17.2138430,bD,2.40,17.818,17.493,0.163,0.366,0.054,g
2459139.82720,2020-10-17.3249245,bD,1.50,17.607,17.114,0.139,0.518,0.066,g
2459139.82845,2020-10-17.3261663,bD,1.45,17.740,17.373,0.156,0.408,0.058,g
2459139.82970,2020-10-17.3274163,bD,1.45,17.860,17.052,0.104,0.549,0.052,g
2459142.67660,2020-10-20.1745375,bt,1.46,16.851,>16.851,99.990,0.489,0.132,g
2459142.67781,2020-10-20.1757590,bt,1.51,16.427,>16.427,99.990,0.350,0.195,g
2459142.67904,2020-10-20.1769866,bt,1.51,16.212,>16.212,99.990,-0.082,0.238,g
2459142.70301,2020-10-20.2009646,bt,1.46,17.312,>17.312,99.990,0.340,0.086,g
2459142.70423,2020-10-20.2021819,bt,1.46,17.169,16.651,0.136,0.794,0.099,g
2459142.70545,2020-10-20.2033991,bt,1.47,17.213,>17.213,99.990,0.436,0.095,g
