HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458326.22606,2018-07-26.7287696,bm,1.63,16.140,15.815,0.162,1.714,0.254,g
2458326.47687,2018-07-26.9796026,bi,1.66,16.162,15.768,0.152,1.791,0.249,g
2458326.47810,2018-07-26.9808320,bi,1.51,16.050,15.513,0.134,2.264,0.276,g
2458326.47932,2018-07-26.9820502,bi,1.61,16.089,15.944,0.192,1.522,0.266,g
2458327.23377,2018-07-27.7365651,bm,1.49,15.798,15.728,0.205,1.858,0.348,g
2458327.23498,2018-07-27.7377732,bm,1.96,15.804,15.494,0.165,2.304,0.346,g
2458327.23620,2018-07-27.7389920,bm,1.68,15.759,>15.759,99.990,1.348,0.361,g
2458328.21682,2018-07-28.7196905,bm,1.63,16.424,15.628,0.105,2.037,0.196,g
2458328.21804,2018-07-28.7209061,bm,1.56,16.317,15.864,0.144,1.639,0.216,g
2458328.21925,2018-07-28.7221214,bm,1.58,16.295,15.698,0.126,1.909,0.220,g
2458328.46985,2018-07-28.9727398,bi,1.62,16.647,15.689,0.091,1.925,0.160,g
2458328.47107,2018-07-28.9739571,bi,1.69,16.535,16.154,0.154,1.254,0.177,g
2458328.47229,2018-07-28.9751733,bi,1.68,16.371,15.681,0.116,1.940,0.206,g
2458329.47011,2018-07-29.9730787,bi,1.45,17.165,15.689,0.056,1.924,0.099,g
2458329.47133,2018-07-29.9742976,bi,1.48,17.131,15.866,0.068,1.634,0.102,g
2458329.47255,2018-07-29.9755151,bi,1.48,17.181,15.636,0.053,2.022,0.098,g
2458330.20631,2018-07-30.7093340,bm,1.50,16.644,15.734,0.095,1.847,0.160,g
2458330.20752,2018-07-30.7105401,bm,1.54,16.814,15.643,0.074,2.008,0.137,g
2458330.20874,2018-07-30.7117567,bm,1.48,16.856,15.737,0.078,1.842,0.132,g
2458332.46382,2018-08-01.9670060,be,1.40,16.585,15.392,0.073,2.674,0.178,V
2458332.46508,2018-08-01.9682712,be,1.45,16.563,15.346,0.071,2.790,0.182,V
2458332.46634,2018-08-01.9695317,be,1.45,16.650,15.408,0.070,2.636,0.168,V
2458333.20134,2018-08-02.7045849,bm,2.02,15.624,>15.624,99.990,1.862,0.410,g
2458333.20256,2018-08-02.7058006,bm,1.83,15.674,>15.674,99.990,1.938,0.391,g
2458334.20150,2018-08-03.7048173,bm,1.77,15.902,15.661,0.176,1.975,0.317,g
2458334.20270,2018-08-03.7060210,bm,1.66,16.109,15.923,0.185,1.552,0.261,g
2458433.14781,2018-11-10.6516425,ba,2.09,15.847,15.168,0.117,3.287,0.352,V
2458433.14908,2018-11-10.6529123,ba,2.08,15.635,15.466,0.188,2.497,0.428,V
2458433.15035,2018-11-10.6541824,ba,2.09,15.582,15.015,0.130,3.784,0.449,V
2458437.99361,2018-11-15.4971071,bq,1.70,17.150,15.776,0.062,1.777,0.101,g
2458437.99483,2018-11-15.4983263,bq,1.73,17.061,15.718,0.063,1.874,0.109,g
2458437.99605,2018-11-15.4995520,bq,1.74,17.129,15.782,0.063,1.768,0.102,g
2458447.12968,2018-11-24.6324834,ba,2.07,16.087,>16.087,99.990,1.394,0.282,V
2458447.13097,2018-11-24.6337699,ba,2.06,15.848,15.120,0.112,3.435,0.352,V
2458447.13224,2018-11-24.6350390,ba,2.11,15.858,15.448,0.150,2.540,0.348,V
2458448.98855,2018-11-26.4912076,bq,1.46,16.572,15.736,0.101,1.843,0.171,g
2458448.98977,2018-11-26.4924247,bq,1.54,16.651,15.747,0.095,1.825,0.159,g
2458448.99099,2018-11-26.4936427,bq,1.56,16.607,15.595,0.086,2.099,0.165,g
2458450.13420,2018-11-27.6367622,ba,1.66,16.388,15.501,0.097,2.420,0.214,V
2458450.13548,2018-11-27.6380364,ba,1.71,16.363,15.338,0.085,2.811,0.219,V
2458450.13675,2018-11-27.6393101,ba,1.71,16.282,15.804,0.141,1.829,0.236,V
2458455.99640,2018-12-03.4984673,bq,1.47,16.635,15.793,0.101,1.749,0.161,g
2458455.99762,2018-12-03.4996799,bq,1.43,16.733,15.747,0.088,1.824,0.147,g
