HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457220.62652,2015-07-17.1225074,be,1.77,16.883,>16.883,99.990,0.518,0.135,V
2457220.68872,2015-07-17.1847109,bf,2.30,17.050,16.776,0.170,0.748,0.116,V
2457220.69013,2015-07-17.1861136,bf,2.39,17.052,16.850,0.182,0.699,0.116,V
2457221.62631,2015-07-18.1222803,be,1.79,16.978,>16.978,99.990,0.455,0.124,V
2457221.62773,2015-07-18.1237086,be,1.79,16.857,>16.857,99.990,0.653,0.139,V
2457221.66688,2015-07-18.1628577,bf,2.20,17.024,>17.024,99.990,0.480,0.119,V
2457221.66832,2015-07-18.1642957,bf,2.16,16.948,>16.948,99.990,0.613,0.128,V
2457225.61059,2015-07-22.1065240,be,1.49,16.939,>16.939,99.990,0.553,0.129,V
2457225.61189,2015-07-22.1078259,be,1.48,16.806,>16.806,99.990,0.368,0.145,V
2457225.64800,2015-07-22.1439354,bf,1.42,15.740,>15.740,99.990,-0.212,0.388,V
2457228.64302,2015-07-25.1389370,bf,1.45,16.708,>16.708,99.990,0.492,0.159,V
2457228.64432,2015-07-25.1402351,bf,1.41,16.588,>16.588,99.990,0.637,0.178,V
2457229.72188,2015-07-26.2177820,be,1.53,16.221,>16.221,99.990,0.607,0.249,V
2457229.72317,2015-07-26.2190706,be,1.51,16.062,>16.062,99.990,0.567,0.288,V
2457229.82145,2015-07-26.3173547,bf,1.47,17.004,>17.004,99.990,0.428,0.121,V
2457229.82274,2015-07-26.3186431,bf,1.48,16.690,>16.690,99.990,0.709,0.162,V
2457230.60849,2015-07-27.1043877,be,1.44,16.326,>16.326,99.990,0.578,0.226,V
2457230.60983,2015-07-27.1057322,be,1.44,16.631,>16.631,99.990,0.533,0.171,V
2457231.90301,2015-07-28.3989140,be,1.56,16.317,>16.317,99.990,0.410,0.228,V
2457231.90431,2015-07-28.4002137,be,1.62,16.210,>16.210,99.990,0.810,0.252,V
2457234.65638,2015-07-31.1522844,bf,1.71,15.758,>15.758,99.990,0.757,0.382,V
2457234.65768,2015-07-31.1535837,bf,1.71,15.700,>15.700,99.990,-0.089,0.403,V
2457235.76388,2015-08-01.2597880,bf,2.28,15.938,>15.938,99.990,1.090,0.323,V
2457235.76517,2015-08-01.2610751,bf,2.18,15.986,>15.986,99.990,-0.389,0.309,V
2457248.58844,2015-08-14.0844842,bf,1.49,17.084,17.001,0.203,0.607,0.113,V
2457248.58974,2015-08-14.0857818,bf,1.48,17.042,>17.042,99.990,0.229,0.117,V
2457249.60592,2015-08-15.1019809,be,1.48,16.917,>16.917,99.990,0.426,0.131,V
2457249.60722,2015-08-15.1032812,be,1.54,16.906,16.787,0.196,0.739,0.133,V
2457250.73046,2015-08-16.2265444,bf,1.65,15.022,>15.022,99.990,0.720,0.752,V
2457251.77165,2015-08-17.2677549,bf,1.46,16.987,>16.987,99.990,0.248,0.123,V
2457253.63580,2015-08-19.1319498,be,2.04,16.834,>16.834,99.990,0.662,0.142,V
2457253.63710,2015-08-19.1332459,be,2.06,16.987,>16.987,99.990,0.312,0.123,V
2457256.56114,2015-08-22.0573598,bf,1.89,16.793,>16.793,99.990,0.428,0.147,V
2457256.56243,2015-08-22.0586513,bf,1.92,16.745,>16.745,99.990,0.194,0.154,V
2457256.56373,2015-08-22.0599503,bf,1.79,16.995,>16.995,99.990,0.391,0.122,V
2457257.74602,2015-08-23.2422714,bf,1.39,17.039,16.898,0.192,0.668,0.117,V
2457257.74731,2015-08-23.2435623,bf,1.40,17.162,>17.162,99.990,0.148,0.105,V
2457257.74862,2015-08-23.2448771,bf,1.45,17.013,>17.013,99.990,0.436,0.120,V
2457259.53834,2015-08-25.0346432,be,1.48,14.973,>14.973,99.990,-1.018,0.787,V
2457259.53963,2015-08-25.0359343,be,1.52,15.254,>15.254,99.990,1.631,0.607,V
2457259.54092,2015-08-25.0372230,be,1.45,14.471,>14.471,99.990,0.446,1.249,V
2457261.50299,2015-08-26.9993533,be,1.57,14.339,>14.339,99.990,-2.485,1.411,V
2457261.50429,2015-08-27.0006537,be,1.79,99.990,99.990,99.990,99.990,99.990,V
2457261.50557,2015-08-27.0019392,be,1.55,99.990,99.990,99.990,99.990,99.990,V
2457262.86466,2015-08-28.3610694,bf,1.47,15.737,>15.737,99.990,0.005,0.389,V
2457262.86595,2015-08-28.3623599,bf,1.55,15.740,>15.740,99.990,-0.248,0.388,V
2457262.86724,2015-08-28.3636490,bf,1.43,15.595,>15.595,99.990,0.419,0.444,V
2457263.57409,2015-08-29.0705204,be,1.56,15.523,>15.523,99.990,0.107,0.474,V
2457263.57538,2015-08-29.0718134,be,1.53,15.697,>15.697,99.990,-0.350,0.404,V
2457263.57667,2015-08-29.0730976,be,1.50,15.930,>15.930,99.990,0.534,0.326,V
2457265.49677,2015-08-30.9932671,be,1.96,16.563,>16.563,99.990,0.310,0.182,V
2457265.49806,2015-08-30.9945546,be,1.98,16.573,>16.573,99.990,0.886,0.180,V
2457265.49936,2015-08-30.9958560,be,1.91,16.499,>16.499,99.990,0.480,0.193,V
2457265.56799,2015-08-31.0644922,bf,1.44,16.205,>16.205,99.990,0.351,0.253,V
2457265.56926,2015-08-31.0657665,bf,1.44,16.108,>16.108,99.990,0.227,0.277,V
2457265.57057,2015-08-31.0670736,bf,1.49,16.223,>16.223,99.990,0.052,0.249,V
2457267.59396,2015-09-02.0905431,bf,1.55,16.677,>16.677,99.990,0.382,0.164,V
2457267.59492,2015-09-02.0914967,bf,1.46,16.639,>16.639,99.990,0.174,0.170,V
2457267.59587,2015-09-02.0924474,bf,1.40,16.499,>16.499,99.990,0.257,0.193,V
2457268.80574,2015-09-03.3023686,be,1.48,16.193,>16.193,99.990,0.365,0.256,V
2457268.80670,2015-09-03.3033282,be,1.53,16.335,>16.335,99.990,0.050,0.224,V
2457268.80765,2015-09-03.3042802,be,1.48,16.232,>16.232,99.990,0.005,0.247,V
2457269.78544,2015-09-04.2821050,bf,1.43,16.442,>16.442,99.990,0.180,0.203,V
2457269.78640,2015-09-04.2830581,bf,1.45,16.509,>16.509,99.990,0.244,0.191,V
2457269.78734,2015-09-04.2840060,bf,1.45,16.597,>16.597,99.990,0.159,0.176,V
2457270.53371,2015-09-05.0304027,be,1.43,17.018,>17.018,99.990,0.310,0.120,V
2457270.53500,2015-09-05.0316947,be,1.42,17.092,>17.092,99.990,0.128,0.112,V
2457270.53630,2015-09-05.0329916,be,1.46,16.996,>16.996,99.990,0.314,0.122,V
2457276.51397,2015-09-11.0109247,bf,1.37,16.521,>16.521,99.990,0.270,0.189,V
2457276.51491,2015-09-11.0118650,bf,1.36,16.815,>16.815,99.990,0.557,0.144,V
2457276.51585,2015-09-11.0128096,bf,1.35,16.667,>16.667,99.990,0.639,0.165,V
2457276.58951,2015-09-11.0864752,be,1.55,16.781,>16.781,99.990,0.023,0.149,V
2457276.59046,2015-09-11.0874225,be,1.55,16.568,>16.568,99.990,0.621,0.181,V
2457276.59141,2015-09-11.0883736,be,1.53,16.627,>16.627,99.990,0.482,0.171,V
2457277.72820,2015-09-12.2252142,bf,1.38,16.744,>16.744,99.990,0.286,0.154,V
2457277.72916,2015-09-12.2261677,bf,1.40,16.736,>16.736,99.990,0.397,0.155,V
2457277.73011,2015-09-12.2271219,bf,1.40,16.794,>16.794,99.990,0.491,0.147,V
2457277.75797,2015-09-12.2549843,be,1.74,16.612,>16.612,99.990,0.015,0.174,V
2457277.75890,2015-09-12.2559148,be,1.79,16.712,>16.712,99.990,0.355,0.159,V
2457277.75984,2015-09-12.2568570,be,1.77,16.572,>16.572,99.990,0.507,0.180,V
2457278.71371,2015-09-13.2107709,bf,1.41,16.783,>16.783,99.990,0.288,0.149,V
2457278.71465,2015-09-13.2117159,bf,1.54,16.769,>16.769,99.990,0.320,0.150,V
2457278.71561,2015-09-13.2126668,bf,1.48,16.741,>16.741,99.990,0.289,0.154,V
2457281.56105,2015-09-16.0582604,be,1.59,14.767,>14.767,99.990,-1.276,0.951,V
2457281.56208,2015-09-16.0592864,be,1.48,14.552,>14.552,99.990,1.223,1.159,V
2457281.56357,2015-09-16.0607702,be,1.58,15.113,>15.113,99.990,3.040,0.692,V
2457283.55110,2015-09-18.0484037,be,1.51,16.622,>16.622,99.990,0.419,0.172,V
2457283.55206,2015-09-18.0493625,be,1.49,16.590,>16.590,99.990,0.019,0.177,V
2457283.55302,2015-09-18.0503197,be,1.50,16.628,>16.628,99.990,0.251,0.171,V
2457286.52648,2015-09-21.0239480,bf,2.38,14.645,>14.645,99.990,1.784,1.065,V
2457286.52747,2015-09-21.0249331,bf,2.33,14.971,>14.971,99.990,0.652,0.788,V
2457286.52859,2015-09-21.0260488,bf,2.29,14.461,>14.461,99.990,-0.704,1.260,V
2457286.60902,2015-09-21.1064871,be,2.05,16.396,>16.396,99.990,0.595,0.212,V
2457286.60996,2015-09-21.1074306,be,2.10,16.327,>16.327,99.990,0.336,0.226,V
2457286.61103,2015-09-21.1084953,be,2.02,16.366,>16.366,99.990,0.194,0.218,V
2457287.53824,2015-09-22.0357633,bf,1.58,16.486,>16.486,99.990,0.855,0.195,V
2457287.53919,2015-09-22.0367072,bf,1.50,16.491,>16.491,99.990,0.165,0.194,V
2457287.54011,2015-09-22.0376314,bf,1.47,16.357,>16.357,99.990,0.060,0.220,V
2457287.79114,2015-09-22.2886710,be,1.54,16.638,>16.638,99.990,0.546,0.170,V
2457287.79206,2015-09-22.2895986,be,1.55,16.479,>16.479,99.990,0.122,0.196,V
2457287.79301,2015-09-22.2905418,be,1.55,16.690,>16.690,99.990,0.403,0.162,V
2457288.58926,2015-09-23.0868383,be,1.47,16.470,>16.470,99.990,-0.074,0.198,V
2457288.59054,2015-09-23.0881152,be,1.45,16.488,>16.488,99.990,0.085,0.195,V
2457288.59182,2015-09-23.0894045,be,1.43,16.580,>16.580,99.990,0.069,0.179,V
2457288.82061,2015-09-23.3182001,bf,1.39,17.029,>17.029,99.990,0.231,0.118,V
2457288.82190,2015-09-23.3194885,bf,1.39,16.834,>16.834,99.990,0.177,0.142,V
2457288.82316,2015-09-23.3207532,bf,1.45,16.917,>16.917,99.990,0.591,0.131,V
2457290.59427,2015-09-25.0919659,bf,1.49,14.929,>14.929,99.990,1.139,0.819,V
2457290.59557,2015-09-25.0932652,bf,1.44,14.621,>14.621,99.990,2.197,1.088,V
2457290.59685,2015-09-25.0945489,bf,1.67,14.422,>14.422,99.990,0.494,1.307,V
2457291.62401,2015-09-26.1217660,be,1.62,15.966,>15.966,99.990,0.269,0.315,V
2457291.62529,2015-09-26.1230427,be,1.61,16.046,>16.046,99.990,0.345,0.293,V
2457291.62655,2015-09-26.1243083,be,1.62,16.148,>16.148,99.990,0.205,0.267,V
2457292.49338,2015-09-26.9911763,bf,2.24,15.876,>15.876,99.990,0.205,0.342,V
2457292.49466,2015-09-26.9924594,bf,2.34,15.870,>15.870,99.990,0.457,0.344,V
2457292.49594,2015-09-26.9937418,bf,2.22,15.905,>15.905,99.990,-0.004,0.333,V
2457293.63397,2015-09-28.1318456,be,1.48,16.901,>16.901,99.990,0.501,0.133,V
2457293.63524,2015-09-28.1331114,be,1.52,16.951,>16.951,99.990,0.041,0.127,V
2457293.63653,2015-09-28.1343973,be,1.44,16.891,>16.891,99.990,0.294,0.135,V
2457294.67857,2015-09-29.1765068,bf,1.42,16.240,>16.240,99.990,0.164,0.245,V
2457294.67985,2015-09-29.1777812,bf,1.40,16.318,>16.318,99.990,-0.179,0.228,V
2457294.68112,2015-09-29.1790581,bf,1.40,16.150,>16.150,99.990,0.634,0.266,V
2457295.70892,2015-09-30.2069172,be,1.42,16.271,>16.271,99.990,0.141,0.238,V
2457295.71020,2015-09-30.2081968,be,1.45,16.354,>16.354,99.990,0.603,0.221,V
2457295.71148,2015-09-30.2094716,be,1.40,16.411,>16.411,99.990,-0.042,0.209,V
2457297.77889,2015-10-02.2770134,bf,1.46,16.500,>16.500,99.990,0.520,0.193,V
2457297.78018,2015-10-02.2783019,bf,1.61,16.393,>16.393,99.990,0.750,0.213,V
2457297.78145,2015-10-02.2795774,bf,1.54,16.508,>16.508,99.990,0.686,0.191,V
2457299.54563,2015-10-04.0438659,be,1.43,15.907,>15.907,99.990,1.115,0.333,V
2457299.54692,2015-10-04.0451543,be,1.41,15.883,>15.883,99.990,0.518,0.340,V
2457299.54824,2015-10-04.0464728,be,1.40,15.882,>15.882,99.990,0.373,0.340,V
2457299.71821,2015-10-04.2164563,bf,1.42,15.919,>15.919,99.990,0.717,0.329,V
2457299.71949,2015-10-04.2177384,bf,1.45,16.068,>16.068,99.990,0.044,0.287,V
2457299.72078,2015-10-04.2190241,bf,1.42,15.864,>15.864,99.990,0.040,0.346,V
2457300.55199,2015-10-05.0502892,be,1.43,15.829,>15.829,99.990,0.602,0.357,V
2457300.55328,2015-10-05.0515783,be,1.44,16.254,>16.254,99.990,0.018,0.242,V
2457300.55456,2015-10-05.0528626,be,1.50,16.058,>16.058,99.990,0.162,0.290,V
2457302.72356,2015-10-07.2220011,bf,1.74,16.850,>16.850,99.990,0.500,0.140,V
2457302.72483,2015-10-07.2232699,bf,1.68,17.106,>17.106,99.990,0.399,0.110,V
2457302.72611,2015-10-07.2245471,bf,1.69,17.076,16.951,0.195,0.636,0.113,V
2457303.53678,2015-10-08.0352741,be,1.64,16.996,>16.996,99.990,0.456,0.122,V
2457303.53806,2015-10-08.0365486,be,1.62,16.950,>16.950,99.990,0.320,0.127,V
2457303.53935,2015-10-08.0378362,be,1.64,16.929,>16.929,99.990,0.398,0.130,V
2457306.62602,2015-10-11.1247175,bf,1.41,17.136,>17.136,99.990,0.401,0.107,V
2457306.62731,2015-10-11.1260054,bf,1.36,17.092,>17.092,99.990,0.296,0.112,V
2457306.62859,2015-10-11.1272785,bf,1.39,17.044,>17.044,99.990,0.250,0.117,V
2457306.73677,2015-10-11.2354674,be,1.48,16.979,>16.979,99.990,0.462,0.124,V
2457306.73807,2015-10-11.2367656,be,1.46,16.854,>16.854,99.990,0.106,0.139,V
2457306.73937,2015-10-11.2380645,be,1.50,16.796,>16.796,99.990,0.485,0.147,V
2457308.58519,2015-10-13.0840057,be,1.62,16.875,>16.875,99.990,0.167,0.136,V
2457308.58646,2015-10-13.0852828,be,1.56,16.867,>16.867,99.990,0.403,0.137,V
2457308.58774,2015-10-13.0865591,be,1.55,17.101,>17.101,99.990,0.181,0.111,V
2457308.65877,2015-10-13.1575953,bf,1.37,16.993,>16.993,99.990,0.285,0.122,V
2457308.66006,2015-10-13.1588857,bf,1.35,17.112,>17.112,99.990,0.260,0.110,V
2457308.66135,2015-10-13.1601734,bf,1.42,17.048,>17.048,99.990,0.470,0.116,V
2457312.70567,2015-10-17.2047740,bf,1.43,15.816,>15.816,99.990,0.663,0.362,V
2457312.70695,2015-10-17.2060509,bf,1.39,15.507,>15.507,99.990,0.257,0.481,V
2457312.70824,2015-10-17.2073408,bf,1.42,14.774,>14.774,99.990,-0.017,0.945,V
2457313.53111,2015-10-18.0302641,be,1.46,16.897,>16.897,99.990,0.164,0.134,V
2457313.53240,2015-10-18.0315623,be,1.52,16.873,>16.873,99.990,0.295,0.137,V
2457313.53385,2015-10-18.0330015,be,1.50,16.805,>16.805,99.990,0.158,0.145,V
2457313.75196,2015-10-18.2511287,bf,1.47,16.958,>16.958,99.990,0.198,0.126,V
2457316.53784,2015-10-21.0372071,bf,1.50,16.640,>16.640,99.990,0.141,0.169,V
2457316.53965,2015-10-21.0390158,bf,1.49,16.554,>16.554,99.990,0.462,0.183,V
2457316.54094,2015-10-21.0403017,bf,1.47,16.654,>16.654,99.990,0.548,0.167,V
2457317.56661,2015-10-22.0660451,be,1.43,16.459,>16.459,99.990,0.789,0.200,V
2457317.56789,2015-10-22.0673271,be,1.40,16.396,>16.396,99.990,0.166,0.212,V
2457317.56918,2015-10-22.0686149,be,1.46,16.506,>16.506,99.990,0.279,0.192,V
2457318.66765,2015-10-23.1671659,bf,1.41,16.323,>16.323,99.990,0.494,0.227,V
2457318.66894,2015-10-23.1684539,bf,1.46,16.499,>16.499,99.990,-0.170,0.193,V
2457318.67026,2015-10-23.1697672,bf,1.44,16.313,>16.313,99.990,-0.001,0.229,V
2457319.70158,2015-10-24.2011606,be,1.48,16.188,>16.188,99.990,0.642,0.257,V
2457319.70285,2015-10-24.2024363,be,1.55,16.063,>16.063,99.990,0.744,0.288,V
2457319.70465,2015-10-24.2042292,be,1.57,16.120,>16.120,99.990,0.267,0.273,V
2457321.52586,2015-10-26.0255707,bf,1.46,16.239,>16.239,99.990,0.859,0.245,V
2457321.52716,2015-10-26.0268739,bf,1.47,16.212,>16.212,99.990,0.274,0.251,V
2457321.52845,2015-10-26.0281583,bf,1.41,16.199,>16.199,99.990,0.681,0.254,V
2457322.54561,2015-10-27.0453924,be,1.59,16.163,>16.163,99.990,-0.208,0.263,V
2457322.54689,2015-10-27.0466706,be,1.64,16.123,>16.123,99.990,0.930,0.273,V
2457322.54818,2015-10-27.0479560,be,1.58,15.988,>15.988,99.990,0.478,0.309,V
2457325.65880,2015-10-30.1587989,be,1.43,16.275,>16.275,99.990,0.236,0.237,V
2457325.66009,2015-10-30.1600851,be,1.47,16.388,>16.388,99.990,0.836,0.214,V
2457325.66138,2015-10-30.1613777,be,1.48,16.242,>16.242,99.990,-0.013,0.244,V
2457325.70074,2015-10-30.2007430,bf,1.44,16.221,>16.221,99.990,0.269,0.249,V
2457325.70203,2015-10-30.2020320,bf,1.40,16.299,>16.299,99.990,0.748,0.232,V
2457325.70330,2015-10-30.2033074,bf,1.38,16.193,>16.193,99.990,-0.146,0.256,V
2457327.57828,2015-11-01.0784104,be,1.39,16.849,>16.849,99.990,0.136,0.140,V
2457327.57957,2015-11-01.0797032,be,1.40,16.856,>16.856,99.990,0.338,0.139,V
2457327.58086,2015-11-01.0809914,be,1.39,16.962,>16.962,99.990,0.337,0.126,V
2457327.64431,2015-11-01.1444515,bf,1.40,17.016,16.989,0.214,0.614,0.120,V
2457327.64561,2015-11-01.1457471,bf,1.41,17.032,>17.032,99.990,0.148,0.118,V
2457327.64689,2015-11-01.1470270,bf,1.44,16.953,>16.953,99.990,0.612,0.127,V
2457331.53927,2015-11-05.0396821,be,1.47,17.012,>17.012,99.990,0.256,0.120,V
2457331.54063,2015-11-05.0410421,be,1.49,16.916,>16.916,99.990,0.414,0.131,V
2457331.54192,2015-11-05.0423246,be,1.42,16.926,>16.926,99.990,0.237,0.130,V
2457331.67797,2015-11-05.1783950,bf,1.44,17.016,>17.016,99.990,0.328,0.120,V
2457332.68885,2015-11-06.1893414,bf,1.38,16.988,>16.988,99.990,0.145,0.123,V
2457332.69013,2015-11-06.1906215,bf,1.38,17.029,>17.029,99.990,0.263,0.118,V
2457332.69144,2015-11-06.1919277,bf,1.46,17.046,>17.046,99.990,0.386,0.117,V
2457333.65946,2015-11-07.1600222,be,1.41,16.931,>16.931,99.990,0.348,0.130,V
2457333.66075,2015-11-07.1613078,be,1.42,16.846,>16.846,99.990,0.081,0.140,V
2457333.66204,2015-11-07.1626012,be,1.41,16.826,>16.826,99.990,0.117,0.143,V
2457334.68215,2015-11-08.1827793,bf,1.47,17.021,>17.021,99.990,0.112,0.119,V
2457334.68354,2015-11-08.1841733,bf,2.02,16.768,>16.768,99.990,0.381,0.151,V
2457334.68483,2015-11-08.1854582,bf,1.43,16.911,>16.911,99.990,0.195,0.132,V
2457336.65338,2015-11-10.1541438,be,1.50,16.749,>16.749,99.990,0.615,0.153,V
2457336.65466,2015-11-10.1554277,be,1.50,16.757,>16.757,99.990,0.076,0.152,V
2457336.65595,2015-11-10.1567215,be,1.49,16.741,>16.741,99.990,0.391,0.154,V
2457337.68792,2015-11-11.1887540,bf,1.57,16.913,>16.913,99.990,0.262,0.132,V
2457337.68970,2015-11-11.1905393,bf,1.60,16.804,>16.804,99.990,0.108,0.146,V
2457337.69112,2015-11-11.1919504,bf,1.60,16.899,>16.899,99.990,0.339,0.134,V
2457338.64134,2015-11-12.1422371,be,1.53,16.846,>16.846,99.990,0.157,0.140,V
2457339.60094,2015-11-13.1019075,bf,1.98,16.932,>16.932,99.990,0.258,0.130,V
2457339.60224,2015-11-13.1032027,bf,1.56,16.921,>16.921,99.990,0.457,0.131,V
2457339.60352,2015-11-13.1044812,bf,2.01,17.054,>17.054,99.990,0.343,0.116,V
2457339.63615,2015-11-13.1371189,be,1.48,16.980,>16.980,99.990,0.476,0.124,V
2457339.63744,2015-11-13.1384091,be,1.40,16.845,>16.845,99.990,0.400,0.140,V
2457339.63874,2015-11-13.1397035,be,1.41,16.760,>16.760,99.990,0.351,0.152,V
2457341.63819,2015-11-15.1392958,be,1.43,16.972,>16.972,99.990,0.430,0.125,V
2457341.63949,2015-11-15.1405928,be,1.41,16.804,>16.804,99.990,0.271,0.146,V
2457341.64076,2015-11-15.1418679,be,1.45,16.833,>16.833,99.990,0.348,0.142,V
2457342.53283,2015-11-16.0339958,be,1.35,16.201,>16.201,99.990,0.472,0.254,V
2457342.53376,2015-11-16.0349253,be,1.39,16.342,>16.342,99.990,0.405,0.223,V
2457342.53469,2015-11-16.0358546,be,1.44,16.195,>16.195,99.990,0.074,0.255,V
2457342.67659,2015-11-16.1777565,bf,1.59,99.990,99.990,99.990,99.990,99.990,V
2457342.67753,2015-11-16.1787067,bf,1.56,15.903,>15.903,99.990,-0.127,0.334,V
2457342.67847,2015-11-16.1796447,bf,1.67,15.998,>15.998,99.990,-0.061,0.306,V
2457346.54013,2015-11-20.0415600,be,1.47,16.522,>16.522,99.990,0.427,0.189,V
2457346.54141,2015-11-20.0428347,be,1.48,16.684,>16.684,99.990,-0.098,0.163,V
2457346.54269,2015-11-20.0441181,be,1.50,16.552,>16.552,99.990,0.239,0.184,V
2457346.66348,2015-11-20.1649174,bf,1.42,16.552,>16.552,99.990,0.068,0.184,V
2457346.66476,2015-11-20.1661981,bf,1.37,16.449,>16.449,99.990,0.381,0.202,V
2457346.66606,2015-11-20.1674952,bf,1.44,16.496,>16.496,99.990,-0.115,0.193,V
2457348.61611,2015-11-22.1176751,be,1.41,16.240,>16.240,99.990,0.688,0.245,V
2457348.61740,2015-11-22.1189608,be,1.43,16.285,>16.285,99.990,-0.462,0.235,V
2457348.61868,2015-11-22.1202467,be,1.43,16.169,>16.169,99.990,-0.117,0.262,V
2457353.63721,2015-11-27.1390920,bf,2.46,15.847,>15.847,99.990,-0.537,0.352,V
2457355.59283,2015-11-29.0948349,be,1.49,16.817,>16.817,99.990,0.377,0.144,V
2457355.59412,2015-11-29.0961214,be,1.56,16.652,>16.652,99.990,0.188,0.168,V
2457355.59541,2015-11-29.0974065,be,1.56,16.633,>16.633,99.990,0.089,0.171,V
2457355.63609,2015-11-29.1380930,bf,1.45,16.422,>16.422,99.990,0.604,0.207,V
2457355.63739,2015-11-29.1393909,bf,1.42,16.274,>16.274,99.990,0.232,0.237,V
2457355.63871,2015-11-29.1407156,bf,1.38,16.247,>16.247,99.990,-0.259,0.243,V
2457356.61825,2015-11-30.1203101,bf,2.45,16.626,>16.626,99.990,0.342,0.172,V
2457356.61953,2015-11-30.1215949,bf,2.33,16.612,>16.612,99.990,0.449,0.174,V
2457360.57609,2015-12-04.0783883,be,1.63,16.840,>16.840,99.990,0.308,0.141,V
2457360.57738,2015-12-04.0796724,be,1.63,16.951,>16.951,99.990,0.108,0.127,V
2457360.57868,2015-12-04.0809711,be,1.65,16.813,>16.813,99.990,0.412,0.144,V
2457361.61630,2015-12-05.1186511,bf,1.39,16.866,>16.866,99.990,0.391,0.138,V
2457361.61762,2015-12-05.1199745,bf,1.45,16.895,>16.895,99.990,0.234,0.134,V
2457362.56165,2015-12-06.0640615,be,1.83,16.912,>16.912,99.990,0.250,0.132,V
2457362.56295,2015-12-06.0653533,be,1.97,16.789,>16.789,99.990,0.102,0.148,V
2457362.56422,2015-12-06.0666248,be,1.85,16.840,>16.840,99.990,0.276,0.141,V
2457363.60989,2015-12-07.1123548,bf,1.45,16.964,>16.964,99.990,-0.003,0.126,V
2457363.61117,2015-12-07.1136304,bf,1.45,17.002,>17.002,99.990,0.209,0.121,V
2457363.61244,2015-12-07.1149079,bf,1.48,17.022,>17.022,99.990,0.149,0.119,V
2457364.56267,2015-12-08.0651880,be,2.01,16.834,>16.834,99.990,0.047,0.142,V
2457364.56397,2015-12-08.0664893,be,2.03,16.758,>16.758,99.990,0.143,0.152,V
2457364.56526,2015-12-08.0677765,be,2.03,16.799,>16.799,99.990,-0.015,0.146,V
2457365.60204,2015-12-09.1046134,bf,1.55,17.047,>17.047,99.990,0.132,0.116,V
2457365.60332,2015-12-09.1058973,bf,1.59,17.090,>17.090,99.990,0.131,0.112,V
2457365.60460,2015-12-09.1071748,bf,1.55,17.000,>17.000,99.990,-0.033,0.122,V
2457370.59033,2015-12-14.0931625,bf,2.17,16.318,>16.318,99.990,0.301,0.228,V
2457370.59161,2015-12-14.0944438,bf,2.05,16.902,>16.902,99.990,0.357,0.133,V
2457371.58531,2015-12-15.0881866,bf,1.47,16.943,>16.943,99.990,0.369,0.128,V
2457371.58660,2015-12-15.0894736,bf,1.42,16.866,>16.866,99.990,0.298,0.138,V
2457371.58790,2015-12-15.0907748,bf,1.39,16.828,>16.828,99.990,0.414,0.142,V
2457373.58283,2015-12-17.0858055,bf,1.39,16.746,>16.746,99.990,-0.024,0.154,V
2457373.58412,2015-12-17.0870925,bf,1.42,16.742,>16.742,99.990,0.089,0.154,V
2457373.58540,2015-12-17.0883696,bf,1.36,16.749,>16.749,99.990,0.533,0.153,V
2457375.52838,2015-12-19.0314346,be,1.73,15.978,>15.978,99.990,-0.207,0.312,V
2457375.52966,2015-12-19.0327210,be,1.75,16.093,>16.093,99.990,-0.182,0.280,V
2457375.53096,2015-12-19.0340248,be,1.71,16.268,>16.268,99.990,-0.494,0.239,V
2457375.57170,2015-12-19.0747637,bf,1.47,16.354,>16.354,99.990,0.327,0.220,V
2457375.57298,2015-12-19.0760405,bf,1.48,16.491,>16.491,99.990,0.513,0.194,V
2457375.57427,2015-12-19.0773293,bf,1.49,16.399,>16.399,99.990,0.465,0.212,V
2457378.56095,2015-12-22.0641446,bf,1.40,16.320,>16.320,99.990,-0.220,0.228,V
2457378.56223,2015-12-22.0654252,bf,1.40,16.314,>16.314,99.990,0.200,0.229,V
2457378.56352,2015-12-22.0667137,bf,1.43,16.160,>16.160,99.990,0.285,0.264,V
2457380.54196,2015-12-24.0452358,bf,1.66,16.125,>16.125,99.990,-0.231,0.272,V
2457380.54326,2015-12-24.0465365,bf,1.51,15.923,>15.923,99.990,0.140,0.328,V
2457380.54455,2015-12-24.0478246,bf,1.65,15.927,>15.927,99.990,-0.117,0.327,V
2457385.53880,2015-12-29.0422618,bf,1.42,16.841,>16.841,99.990,0.418,0.141,V
2457385.54009,2015-12-29.0435550,bf,1.77,16.841,>16.841,99.990,0.050,0.141,V
2457385.54137,2015-12-29.0448283,bf,1.45,16.789,>16.789,99.990,0.237,0.148,V
2457475.91617,2016-03-28.4180866,be,1.88,15.522,>15.522,99.990,0.090,0.475,V
2457475.91746,2016-03-28.4193775,be,1.85,15.525,>15.525,99.990,-0.643,0.473,V
2457475.91876,2016-03-28.4206768,be,1.87,15.373,>15.373,99.990,-1.134,0.544,V
2457477.91363,2016-03-30.4154239,be,1.63,16.074,>16.074,99.990,-0.013,0.285,V
2457477.91493,2016-03-30.4167195,be,1.72,16.042,>16.042,99.990,0.251,0.294,V
2457477.91623,2016-03-30.4180159,be,1.68,15.814,>15.814,99.990,0.781,0.363,V
